date,post_count,views_sum,net_recommends_sum,views_avg,net_recommends_avg,views_log_growth_5,net_recommends_log_growth_5,post_count_log_growth_5,views_log_growth_10,net_recommends_log_growth_10,post_count_log_growth_10,views_log_growth_20,net_recommends_log_growth_20,post_count_log_growth_20,label_1_ratio,Date,Open,High,Low,Close,Volume,Change,EMA5,EMA20,MACD,Signal,RSI,Bollenger_high,Bollenger_low
2021-02-23,824,150675.0,1229.0,150675.0,1265.0,-1.1764148661182792,-1.1829631247244696,-1.3333389810719505,2.0535186405444925,1.864712741931104,2.5397832600138344,-0.132770359790764,-0.1413074050335841,-0.2565595482340537,0.2827669902912621,2021-02-23,30354,30892,29142,29233,2550837,-0.0210307759284685,30760.825200522697,36075.5483113547,-3188.505732166748,-2029.181967193356,29.551215397341863,48820.61392352951,26646.086076470485
2021-02-24,792,127135.0,903.0,127135.0,939.0,-1.0970773085379302,-0.9425665472764376,-1.0170954309961209,1.7163859278513296,1.814377557815828,2.069391205826334,0.531568638815147,0.2234098274441281,0.4904125008769426,0.2588383838383838,2021-02-24,29143,29951,28156,28156,2211555,0.0032067270006412,29892.5501336818,35321.305615035206,-3411.0614570517573,-2305.557865165036,28.009286274139143,48852.662962183225,25361.23703781677
2021-02-25,2006,307971.0,2510.0,307971.0,2546.0,0.6571908377879695,0.452097350890922,1.161357802053682,1.8228343679993573,1.6980931449917058,1.823154452729552,1.6997730059416225,1.3246075062050768,1.6377512293981888,0.2427716849451645,2021-02-25,28601,28736,27434,28334,1870292,0.041270074602183,29373.033422454537,34655.84793741281,-3532.356552536577,-2550.9176026393448,28.67171601423692,48712.39955608103,24271.000443918965
2021-02-26,3146,637124.0,2463.0,637124.0,2499.0,1.5295149809145303,0.6187534206302793,1.7030013669034836,-1.300305381916622,-1.302986692067745,-1.5733198191905664,3.174437847163781,2.1537650078544326,3.543027577101373,0.2438016528925619,2021-02-26,33721,33856,29814,30804,7740072,-0.0029131870266071,29850.02228163636,34289.00527670683,-3390.0965099387977,-2718.7533840992355,37.29420512547231,48327.042376256926,23690.857623743064
2021-03-02,1156,282729.0,1984.0,282729.0,2020.0,-0.0855167810154725,-0.2314259887221013,-0.551176919289558,0.5716740567724969,0.2206713621688206,0.6101808827641241,1.992584623691965,1.4752878993135117,1.5193315605048026,0.2162629757785467,2021-03-02,31657,32644,31207,32287,2628142,0.0286415190518669,30662.348187757576,34098.33810749665,-3121.7036388443594,-2799.3434350482607,41.8401390542296,47899.11274609764,23346.48725390237
2021-03-03,746,182419.0,1588.0,182419.0,1624.0,-1.2506580602263309,-0.430998410113329,-1.4391614834144624,0.2788569206881998,0.1877550105169501,0.2638398834890212,1.9352934755938989,1.4420049681338964,1.9418967657418549,0.2707774798927614,2021-03-03,32284,32868,31341,32106,1268216,0.0982793418397016,31143.56545850505,33908.5916210684,-2890.288100079837,-2817.532368054576,41.445216477923374,47368.68216839336,23046.01783160664
2021-03-04,890,214277.0,1802.0,214277.0,1838.0,0.3828961196340798,0.1672024783022979,0.6534944086399515,-0.0535131856472154,0.1256347811799563,-0.1710220015400212,2.408823881773436,2.031636369424977,2.487156369522016,0.2662921348314607,2021-03-04,32057,34528,31790,33678,2878787,0.1961216081829806,31988.376972336704,33886.630514299984,-2550.640164009863,-2764.153927245633,46.19526442946308,46310.09750497357,23139.002495026434
2021-03-05,971,256744.0,1001.0,256744.0,1037.0,0.8384591921550245,0.3816431145358075,0.9729646202367546,0.5329542801304724,-0.1987401929320932,0.1641559383818532,2.5864729206749653,1.66597254899901,2.703939198395688,0.2976313079299691,2021-03-05,33541,36505,33137,35923,3329519,0.2678407566880778,33299.9179815578,34080.57046531903,-2076.3787877270006,-2626.598899341907,52.1634699559857,45426.6970089261,23357.70299107389
2021-03-08,925,217191.0,456.0,217191.0,492.0,0.1744709118552508,-1.194168804229315,0.2150681373086644,-1.07618714837108,-1.6251672143426443,-1.224093346105798,-2.376492530287702,-2.9281539064103894,-2.7974131652963643,0.2637837837837838,2021-03-08,36507,36865,32869,34083,2486568,0.1064472146474484,33560.94532103854,34080.80184957436,-1827.9246748247388,-2466.864054438473,47.51178028279983,44286.04477515556,23622.75522484444
2021-03-09,717,176091.0,914.0,176091.0,950.0,-0.1962686636706568,-0.6599713183210457,-0.2161456221265652,0.186627455963423,-0.492768840018748,0.4373487865133862,-1.5761430337688316,-1.4293034359197436,-2.092948240519201,0.2482566248256625,2021-03-09,33227,34888,32868,34217,1346620,0.0597763805866138,33779.630214025696,34093.773101995845,-1601.746384946047,-2293.840520539988,47.87632511558942,43311.28171684576,23861.018283154248
2021-03-10,775,203045.0,813.0,203045.0,849.0,-0.2346518501471906,-0.20002802191818,-0.2254634389379779,0.6038073420078337,0.1816150926176274,0.7475011812987767,-0.8781124361349972,-1.5817313395747428,-1.394646481628075,0.2851612903225806,2021-03-10,35741,37942,34798,36821,3255325,0.1468572852426337,34793.4201426838,34353.50899704386,-1198.561156295269,-2074.7846476910445,54.49098348787175,42605.21156733472,24140.488432665275
2021-03-11,701,183301.0,554.0,183301.0,590.0,0.6923346401268026,-0.2156579770615464,1.224631718245009,0.3807460166972884,-0.4899308748983604,0.3891930829999488,-0.7311972121782854,-1.4072594895849355,-1.1391489357759563,0.2710413694721826,2021-03-11,36598,37137,35923,36374,1491475,0.0800522596353703,35320.280095122536,34545.93671161111,-904.6745964543952,-1840.7626374437143,53.24194019490236,41823.55858545135,24464.24141454865
2021-03-12,1437,290478.0,1023.0,290478.0,1059.0,1.2054473243406358,0.7035886612803642,1.744859946947241,0.0270390002457667,-0.645772444793844,0.217591836846702,0.5987130570182636,-0.4251010826250233,0.8277727196108262,0.2588726513569937,2021-03-12,36057,36820,34890,34936,2757206,-0.0274754335662389,35192.186730081696,34583.08559621957,-778.8241624314396,-1628.3749424412597,49.32492442460734,40737.08833945808,24922.01166054193
2021-03-15,876,266705.0,276.0,266705.0,312.0,0.2727155493163869,-1.001055998501865,0.1225030615830444,0.0380636991691963,-1.201084020420045,-0.1029603773549334,0.5710179792996686,-1.3998242133521384,0.0611955610269197,0.2659817351598174,2021-03-15,35741,38208,35114,35698,1464080,0.0473843264970805,35360.7911533878,34689.26792038914,-610.561581217662,-1424.8122701965403,51.3667358732923,39622.32377838552,25488.876221614475
2021-03-16,509,143503.0,375.0,143503.0,411.0,-0.2447736694636534,-0.3615293224035305,-0.3200598704840673,0.4475609706631493,-0.577187299465077,0.9045718477609416,0.1211064268959915,-0.8262222647120282,-0.4421133752639032,0.3084479371316306,2021-03-16,36325,36325,35248,36102,482332,0.0550895753572786,35607.8607689252,34823.81383273303,-439.5460366060943,-1227.7590234784511,52.46040950904599,38457.269983012535,26159.930016987462
2021-03-17,551,146590.0,614.0,146590.0,650.0,-0.6838882676248333,-0.4881079827117237,-0.9585780769261104,0.5215590567158024,0.2154806785686406,0.7862818700211305,-0.7423660483945392,-1.365306416227669,-1.2921631593689662,0.337568058076225,2021-03-17,36461,38928,35967,37897,1209240,0.0292224545775507,36370.90717928347,35116.4982296156,-157.3595439718847,-1013.679127577138,57.078831687261214,39207.18869596352,26213.611304036483
2021-03-18,718,179304.0,821.0,179304.0,857.0,0.7818879453877303,0.0539375784361019,1.0196415073486864,-0.1916944613955682,0.5549592021054717,-0.2533241684642011,-1.267881609766648,-1.0702080122371729,-1.4774175145699988,0.3328690807799443,2021-03-18,38297,41571,38074,40721,1338630,0.1195084400945729,37820.93811952232,35650.260302985545,290.79636386371567,-752.7840292889672,63.14506087931108,40352.18882925464,26334.11117074536
2021-03-19,462,111556.0,218.0,111556.0,254.0,0.4930063227108889,-0.7393092223231078,0.6261765544537617,-0.4564741998994895,-1.31912771757605,-0.4395109495178815,-0.2698467439360665,-1.811896557594798,-0.0021621630044952,0.3333333333333333,2021-03-19,39644,42379,39375,39645,967979,0.1347893290588504,38428.95874634822,36030.71170270121,552.766988363248,-491.6738257585242,59.68378738528428,40893.24026830903,27036.45973169097
2021-03-22,329,90609.0,296.0,90609.0,332.0,-0.481086028438329,-0.6718373939731943,-0.5156770583875426,-1.1649742960631624,-1.159945376684918,-1.474255135313653,-1.1379352958173956,-1.805717821478762,-1.256663298466951,0.3130699088145897,2021-03-22,39779,40408,38658,38883,600014,0.0892206846321923,38580.30583089881,36302.358207205856,690.9289649556085,-255.15326761569773,57.28885076912422,41457.674827259536,27270.92517274047
2021-03-23,509,95845.0,478.0,95845.0,514.0,-0.6263503860514862,-0.5112146531426147,-0.3440215524977015,0.155537559336244,-0.4572770747065129,0.675619954850985,-0.6435739355918035,-1.1504242552664583,-0.3822775836532381,0.3241650294695481,2021-03-23,38658,39285,37671,37672,613318,0.0434878954074566,38277.53722059921,36432.800282710064,694.6977048504123,-65.18307312247575,53.607263156642645,41773.39840660169,27583.601593398307
2021-03-24,323,64148.0,265.0,64148.0,301.0,-0.5533337933247015,0.169775997730339,-0.3579125678590822,-0.0603274706138124,-0.5695332245927687,0.2682639865946793,-1.2060766568948478,-1.8093230381667569,-1.013569139503529,0.2941176470588235,2021-03-24,37940,38477,36998,37403,507909,-0.0130353326120801,37986.02481373281,36525.2002557853,668.274948872262,81.50853127647181,52.7956372771833,41811.87772379537,28362.12227620463
2021-03-25,371,74679.0,142.0,74679.0,178.0,0.4165941754181152,-0.8981496448035049,0.9745596399981308,-1.272944250550896,-0.5612196375173972,-0.8591640283289563,-1.2348805513816996,-1.7623036579374425,-0.9621244056838896,0.3369272237196765,2021-03-25,36906,37356,36325,36864,455722,-0.0947177132192235,37612.01654248854,36557.466898091465,596.9605395005201,184.59893292128143,51.12535543502568,41479.70487385018,29565.095126149816
2021-03-26,505,84732.0,475.0,84732.0,511.0,0.6990656183276973,0.1819302439343341,1.3493611060742083,-0.5268626065822848,0.2177763757074697,-0.0078895872751629,-0.0793016359191356,-0.359410923757607,0.8966822604857787,0.3168316831683168,2021-03-26,36818,37669,36683,36864,462938,-0.0701475595913734,37362.677694992366,36586.66052684466,534.2844576337666,254.5360378637785,51.12535543502568,40927.57769191772,30970.222308082284
2021-03-29,528,103611.0,628.0,103611.0,664.0,0.4794505881485548,0.7911718847275581,0.4914439604836049,-0.0738832051761466,0.9609478824578972,0.1335313926245225,-0.530357405075636,-0.3581798351181526,-0.3059795568933588,0.2954545454545454,2021-03-29,36861,36861,35875,36057,421560,-0.0726795771931178,36927.45179666158,36536.21666714517,414.7144851440389,286.5717273198306,48.46305741644769,40595.56977527464,31827.530224725364
2021-03-30,812,184454.0,910.0,184454.0,946.0,0.9042011817834564,1.6704590187597932,0.7832982775542428,1.3207953572015716,0.7723093739562881,1.7578579175523736,-0.0960275194510524,0.1081833827405309,0.046637310808331,0.2906403940886699,2021-03-30,36504,37895,35293,35878,762425,-0.0476215757060947,36577.63453110773,36473.529365512295,302.029013989486,289.6631846537617,47.86763324216536,40395.161582942885,32387.038417057112
2021-03-31,629,99185.0,730.0,99185.0,766.0,0.1574934588578618,0.4048125795368869,0.2195728274250807,0.856559077185559,0.5867428234712209,1.568933933499289,-0.6141428171880764,0.2610596328408261,-0.1083766303341495,0.2845786963434022,2021-03-31,35786,35965,35159,35160,494935,-0.0599684517284709,36105.089687405154,36348.4313307016,153.02439682862314,262.335427088734,45.45519989862161,40089.2118293929,32998.388170607104
2021-04-01,835,109539.0,514.0,109539.0,550.0,1.3809680077236537,0.5605252923182633,2.184136942580852,0.1897271043650285,0.504783309310028,0.9313739740854836,-0.9752471916981338,-0.6551620673748898,-0.5428811612281694,0.3053892215568862,2021-04-01,34219,35115,33276,34219,1584673,-0.0717502170138888,35476.393124936774,36145.62834682526,-40.52650717864162,201.76304023525887,42.4366113024844,40035.73027354468,33105.96972645532
2021-04-02,971,100073.0,1319.0,100073.0,1355.0,0.990263427321474,1.1953995736154477,2.2339355691499523,0.043167616377569,0.9693334678586362,0.6458784517408022,0.1987051757138131,0.5120563931521234,1.3214984065917872,0.2718846549948506,2021-04-02,34262,34621,33096,33187,1122940,-0.0997450086805555,34713.262083291185,35863.85421855619,-274.0318991253225,106.6040523631426,39.35027739319687,40193.92826797612,32674.17173202388
2021-04-05,737,113504.0,795.0,113504.0,831.0,0.1348512854111395,0.0814476251148569,0.158456635488896,0.2923447442690012,0.4862602046517437,0.3780294629139767,-0.2345178623132837,0.7040365803592137,0.3701398756388139,0.2727272727272727,2021-04-05,32782,33633,31929,32290,1162974,-0.1044734725573397,33905.50805552746,35523.487150122266,-525.4104039368249,-19.79883889685091,36.84217693971499,40398.24742682789,32290.55257317211
2021-04-06,823,115293.0,778.0,115293.0,814.0,0.0511960640151706,0.3920420877760237,-0.0144755241737857,1.4321640717388242,0.952567380094287,2.169661418407066,-0.2401628600581298,0.2249880031128575,0.4012213915241552,0.2636695018226002,2021-04-06,32335,32828,31482,31708,781180,-0.1162272144489658,33173.005370351646,35160.10742153919,-762.7991424194843,-168.3988996013776,35.271328893935106,40664.71236319476,31773.18763680523
2021-04-07,662,95582.0,459.0,95582.0,495.0,-0.0459154018569208,-1.006998970745111,-0.3830609123543166,0.9443480254645532,0.1884006028703367,1.850874656795636,-0.6290981715308379,-0.5488801560290893,-0.081204013111216,0.311178247734139,2021-04-07,31571,32469,31213,31752,696428,-0.0969283276450512,32699.336913567768,34835.52576234499,-936.5846310606648,-322.03604589323504,35.49524996558392,40805.55072287462,31125.44927712538
2021-04-08,381,62485.0,204.0,62485.0,240.0,0.2324489353531324,-0.6784564651499417,0.4621604517847096,-0.5057169738573702,-1.0176432261344426,-0.3262969085795605,-0.5796001790335168,-0.0566953436765452,-0.1927655159550378,0.2677165354330709,2021-04-08,31705,33005,31571,32200,837229,-0.0590023086589321,32532.891275711845,34584.523308788324,-1026.3301320637402,-462.89486312733607,37.852637569578285,40861.14049021019,30652.459509789813
2021-04-09,340,52167.0,347.0,52167.0,383.0,0.2186155087304027,0.7440283021038506,0.5157396385684198,-1.2629499988332955,-0.9042075798712323,-0.8705547225514709,0.0578453583682761,-0.1318982059149442,0.8873031950009027,0.3735294117647059,2021-04-09,32242,32736,31705,32065,582912,-0.033808418959231,32376.92751714123,34344.568707951345,-1095.7167196637165,-589.4592344346122,37.40897221820904,40957.6863921745,30268.813607825497
2021-04-12,532,78342.0,772.0,78342.0,808.0,-0.1989006601568153,0.4900042959524051,-0.2186220665953638,-0.2448160620137361,-0.5169946747927059,-0.6016829789496806,-0.201648445636167,0.4523387930659302,0.0441954727911215,0.2988721804511278,2021-04-12,32019,32064,31392,31528,639673,-0.0235986373490244,32093.95167809416,34076.32406909884,-1180.4302373598402,-707.6534350196579,35.62049066618148,41037.29190841038,29772.20809158962
2021-04-13,366,55772.0,430.0,55772.0,466.0,-0.1136545766049723,0.6635467107836546,-0.0401660417253347,0.1187943587481599,-0.014909754366287,0.4219944100593749,-0.1399209623137879,0.4370753693767701,0.1249810101787096,0.2431693989071038,2021-04-13,31390,32467,31032,32065,841902,0.011258988267945,32084.30111872944,33884.769395851334,-1190.5114237330415,-804.2250327623346,38.77286173349728,41007.73498128924,29398.06501871076
2021-04-14,315,44774.0,417.0,44774.0,453.0,-0.1528224972623517,0.167857136302388,-0.0763729787845739,0.0657930114680511,0.9118854384062388,0.4393666597838457,-0.5115713143121907,0.9341085751909488,-0.163629423781802,0.3111111111111111,2021-04-14,32109,32334,31750,31886,463911,0.0042202066011589,32018.20074581963,33694.41040577025,-1199.121909652407,-883.2044081403492,38.1031104890931,40740.45912111099,29064.24087888901
2021-04-15,394,56946.0,444.0,56946.0,480.0,0.8882569337287272,0.9976363713281076,1.4990140948197277,-0.6897346282148012,-0.5488436909535116,-0.6262369828914027,-0.3973898839458,-0.0625834863017678,-0.2482075199774259,0.2944162436548223,2021-04-15,31839,33229,31480,31931,1001634,-0.0083540372670807,31989.133830546423,33526.466557601656,-1188.6130663168406,-944.2861397756476,38.39122980743386,39783.124777678255,29142.575222321742
2021-04-16,353,41850.0,518.0,41850.0,554.0,0.7482078594363076,1.5549907519495276,1.4476274491366987,-1.0133849173083256,-0.3847956792552564,-0.8464881437437731,0.4187791544304985,0.5677717008390305,1.323173274663293,0.3371104815864023,2021-04-16,31930,32020,31437,31573,645591,-0.0153438328395446,31850.422553697616,33340.422123544355,-1195.392598560291,-994.5074315325762,36.91889218213842,38953.43662803121,29165.06337196879
2021-04-19,493,72352.0,654.0,72352.0,690.0,0.4799154822898696,0.420799472108271,0.447936535217057,0.3270929850275178,0.588656608410659,0.371563556432483,-0.9358570138057778,-0.3155509714605731,-0.4989911661189879,0.281947261663286,2021-04-19,31573,32065,31034,31708,854417,0.0057092108601877,31802.948369131744,33184.95334987347,-1176.3122594511988,-1030.868397116301,37.886275037193485,38160.3451766849,29240.654823315097
2021-04-20,367,49694.0,501.0,49694.0,537.0,-0.136219248907674,0.1122119906069279,-0.0709890612433635,0.7520376848210532,1.1098483619350354,1.4280250335763638,-0.6911025917113358,-0.3551840752317266,-0.5387694086458702,0.3433242506811989,2021-04-20,31662,32424,31347,31483,813259,-0.0181506315297053,31696.298912754497,33022.86255464742,-1165.9067258534633,-1057.8760628637333,36.87137824657032,37554.71192071351,29227.3880792865
2021-04-21,601,75755.0,862.0,75755.0,898.0,0.5934126518763144,0.4830053815549157,0.5321268776019108,1.3416205113126225,2.037996133504444,1.9797543267386093,-0.3687762014168404,0.490251790075683,-0.3288367903156478,0.3377703826955074,2021-04-21,31257,31436,30854,30855,745032,-0.0323339396600388,31415.86594183633,32816.39945420481,-1194.5644220278446,-1085.2137346965555,34.12374672378792,36933.33718503185,29193.962814968152
2021-04-22,486,61131.0,550.0,61131.0,586.0,1.4576666903851483,1.142211172722426,1.7203005052459102,-0.2480647551670473,-0.3212422689440828,-0.0904348654411505,-0.4928808171807836,-0.8382369437367886,-0.6921178443908312,0.2695473251028806,2021-04-22,30988,31527,30450,30855,848970,-0.0336976605806269,31228.91062789089,32629.599506185303,-1203.4037632239815,-1108.8517404020408,34.12374672378792,36326.97511074981,29199.4248892502
2021-04-23,414,46278.0,455.0,46278.0,491.0,1.2706408319393176,1.2691904426373155,1.749199854809259,-0.1866052651528574,0.0522584936688747,0.123232640423948,-0.0678109064046975,0.0373487393025876,0.5452270504833231,0.2705314009661835,2021-04-23,30628,31167,30538,30720,638242,-0.0270167548221581,31059.273751927263,32447.73288654861,-1207.384400762563,-1128.5582724741453,33.501339278452065,35585.636847942566,29326.36315205744
2021-04-26,462,59850.0,487.0,59850.0,523.0,-0.2356630168078166,-0.5405886042372767,-0.2630300434534687,0.3577496350684979,-0.0575832226823609,0.2690968341484421,-0.6556352822398276,-0.4423789019376175,-0.5773913095953309,0.2683982683982684,2021-04-26,30585,32828,30317,32425,1862932,0.0226125898826794,31514.51583461817,32445.567849734456,-1060.7323714749837,-1114.993092274313,46.71927152802818,34933.24647168653,29615.55352831348
2021-04-27,380,36328.0,379.0,36328.0,415.0,-0.5204303086912591,-0.3450412693463143,-0.2460373711800623,0.937236381693889,0.7971699033761117,1.474263134065848,-0.967395724015122,-0.176279242337992,-0.5550943032165767,0.3605263157894737,2021-04-27,32468,32513,31033,31124,897490,-0.0114029793857002,31384.34388974545,32319.704244997843,-1037.5294155206177,-1099.500356923574,40.15965836068679,34160.601325391544,29912.79867460846
2021-04-28,504,43078.0,811.0,43078.0,847.0,-0.0716542602247537,0.5452565668575338,0.1967102942460543,1.198986571714564,1.8144470094948493,1.9459101490553128,-0.3719141019825836,1.2610617713100631,0.2797768929446677,0.3154761904761904,2021-04-28,30989,31169,30138,30138,938448,-0.0232377248420029,30968.89592649697,32111.92288833138,-1086.1820350376147,-1096.8366925463822,36.03071138917024,33525.93438166347,30045.26561833652
2021-04-29,509,42540.0,584.0,42540.0,620.0,1.001572614149626,1.7949904898095017,1.7106594395014825,-0.5310982863234681,-0.1069721195521678,0.0319388425078326,-0.2040053012959504,0.4816844888584913,0.4035023989403157,0.31237721021611,2021-04-29,30001,30627,29731,29778,750168,-0.0349052017501215,30571.93061766465,31889.644518014105,-1140.639990100357,-1105.5973520571772,34.630733256860765,33129.86522689401,29997.234773105985
2021-04-30,364,40942.0,267.0,40942.0,303.0,0.8192877929236776,0.4879861317961679,1.408517497904601,-0.1937277704503065,-0.5722652889994955,-0.0082079804178296,0.5583099143707466,0.5375830729355401,1.4198170531585343,0.3021978021978022,2021-04-30,29775,30224,29327,29688,694699,-0.0335937499999999,30277.287078443103,31679.96408772705,-1177.4872199631864,-1119.9753256383792,34.27221172832462,32972.05601770308,29805.14398229692
2021-05-03,797,97426.0,925.0,97426.0,961.0,0.8160806895228082,0.126273714318238,0.4582784107188464,0.7444264292980544,0.671530281175772,0.6549887049649006,0.557821164145197,0.7237887748446467,0.7782213453888487,0.2697616060225847,2021-05-03,29597,29597,28296,28433,1085826,-0.1231148804934464,29662.52471896207,31370.729412705427,-1293.0514345854826,-1154.5905474278,29.66090648128329,33181.49377753026,29210.006222469743
2021-05-04,684,99513.0,669.0,99513.0,705.0,0.849843479124393,0.1284783247731315,0.2955099010720277,1.851416093274019,1.9234688145826329,2.00616934057351,0.7986606750907943,0.4423056773292346,0.7753852787969173,0.2923976608187134,2021-05-04,28295,31121,28206,29778,1525531,-0.0432463693612645,29701.01647930805,31219.04089720967,-1261.5641220008365,-1175.9852623424072,39.1156670150792,33162.12477807068,29036.37522192932
2021-05-06,443,64943.0,476.0,64943.0,512.0,1.3333210043041004,1.023388867430522,1.8031103288967445,0.0816685300927597,-0.0212568390254151,-0.0419951210366032,0.4394181651612574,-0.078840061707776,0.2271017131118389,0.2618510158013544,2021-05-06,29373,29777,28611,29330,743494,-0.0268100072997544,29577.3443195387,31039.13224033256,-1258.2556677308055,-1192.439343420087,37.316406715395445,33154.75839610625,28801.54160389376
2021-05-07,291,45913.0,306.0,45913.0,342.0,0.7649942322709234,0.4735185713531801,1.0098841730594257,0.2341595075712618,-0.1934677831680931,-0.2668479855489388,1.1713958892651508,0.6037021202080185,1.207415148516909,0.2955326460481099,2021-05-07,29327,30225,29194,29778,621751,0.0,29644.229546359136,30919.024407919933,-1205.5865862630526,-1195.06879198868,40.27499241658711,33017.71003572988,28696.389964270125
2021-05-10,294,52807.0,278.0,52807.0,314.0,0.8001565637059223,0.1696631599220311,1.31413191487166,0.2544873266639729,0.0356601803988843,-0.213574100298059,0.0607595562136663,-0.5366051086006113,-0.2217820807158887,0.3095238095238095,2021-05-10,29776,31076,29372,30540,834647,0.0286984640258689,29942.81969757276,30882.92684526089,-1089.796433132895,-1174.0143202175232,45.02764685627479,32872.08454305009,28689.515456949903
2021-05-11,404,51579.0,392.0,51579.0,428.0,-0.2303953491909219,-0.179201429457711,-0.0921548920839856,1.1029256551131783,0.8441874379728113,1.7109554368127589,-0.3843898359059789,-0.7410468727204027,-0.3971800565740576,0.2301980198019802,2021-05-11,30494,31122,29463,29509,766308,0.0378433510357683,29798.21313171517,30752.07666952176,-1068.9033338641675,-1152.992122946852,40.34918426551752,32811.642886281465,28548.05711371853
2021-05-12,390,43519.0,702.0,43519.0,738.0,-0.0535506770243979,0.7691330875378674,0.2928234719521995,0.7114435552465256,1.2426516588910472,1.3027076450116248,-0.3398214781443953,0.2306240350234599,-0.2200618847768016,0.2564102564102564,2021-05-12,29508,29553,28701,28792,604669,-0.0331116931963194,29462.808754476784,30565.40270099588,-1097.5494431679945,-1141.9035869910806,37.4360587087166,32699.427665636435,28332.972334363567
2021-05-13,321,37689.0,323.0,37689.0,359.0,0.523974746926881,0.3779908525559159,1.352600515333418,-0.9497248407875812,-0.9846520204820136,-0.9094135556601992,-0.2052984114895265,-0.3131217393062417,-0.2544248506952985,0.3115264797507788,2021-05-13,28343,28925,28207,28344,555751,-0.033617456529151,29089.872502984526,30353.84053899627,-1143.2231818742002,-1142.1675059677043,35.70163161015388,32621.52098658428,28056.67901341572
2021-05-14,356,45230.0,438.0,45230.0,474.0,0.5943257964179552,0.3322617040848694,1.269760544863939,-0.7885277054067323,-0.3969904811171922,-0.65302718677052,1.0628883878672866,1.5264783334654406,1.3531421538029902,0.2331460674157303,2021-05-14,29015,29015,28343,28657,446003,-0.0376452414534219,28945.581668656352,30192.236678139485,-1141.0106047138324,-1141.93612571693,37.86751784558271,32447.253375550543,27903.546624449456
2021-05-17,251,36149.0,214.0,36149.0,250.0,-0.1855483386376437,-1.082482906738226,-0.4406937999919081,-0.2390990156620415,-0.3133498192003587,-0.1478703280397085,-0.0049395080907798,-0.5068176023684517,-0.4147183135886474,0.3227091633466135,2021-05-17,28476,29777,28342,28747,743763,-0.0587098886705959,28879.38777910424,30054.59508974525,-1119.0946470558374,-1137.3678299847115,38.50892036610432,32292.166243492524,27776.03375650748
2021-05-18,202,35489.0,196.0,35489.0,232.0,-0.0601454853802169,-0.4365850168219689,-0.4631734257288111,0.463829261546664,-0.0585941642660528,0.8894270896046068,-0.1937896366449899,-1.2949633229857445,-0.9143085706701638,0.2673267326732673,2021-05-18,28657,29329,28522,29196,455314,-0.0106069334779219,28984.925186069493,29972.824128817127,-1053.353145790392,-1120.5648931458477,41.74016418598474,32056.954281570936,27760.045718429064
2021-05-20,280,41195.0,340.0,41195.0,376.0,0.6249135890401162,-0.0132102317368064,1.1349799328389845,-0.2483268679148491,0.1801961574816411,-0.048790164169432,0.0061604587491238,0.2158563378805253,-0.262364264467491,0.35,2021-05-20,28747,29061,28433,28613,499590,-0.0062170047235343,28860.95012404633,29843.31706892978,-1036.3493696332407,-1103.7217884433264,38.88306694544749,31856.253404061907,27673.746595938093
2021-05-21,373,48008.0,413.0,48008.0,449.0,0.7977488514761496,0.4132907489395546,1.4329420499116756,-0.0717469492186081,0.0478996921604575,-0.0798364583173344,1.0311787058945705,0.8920871301332686,1.6311189784954243,0.2680965147453083,2021-05-21,29059,30853,28745,28926,1058049,0.0205334462320068,28882.633416030887,29755.95353855552,-986.2484125912196,-1080.2271132729052,41.20974698519117,31727.50473238256,27609.59526761744
2021-05-24,163,29708.0,261.0,29708.0,297.0,0.4501402820491178,-0.1868008475980006,0.9994056385846616,-0.4203442136827017,-0.4674751828923769,-0.7811805300452681,-1.208871919089434,-0.864465664009569,-1.434207716815788,0.2822085889570552,2021-05-24,29059,30315,28656,29464,749138,0.0281606588268137,29076.42227735393,29728.148439645465,-892.8388489532699,-1042.7494604089782,45.07990762790482,31585.65074937709,27612.349250622905
2021-05-25,166,33043.0,176.0,33043.0,212.0,-0.2205071462052816,-0.5730028687178821,-0.5228018148127064,0.4044064428348347,-0.5862131004546884,0.6121781180262782,0.3313225495857916,-0.2231435513142097,0.7425399358895218,0.3253012048192771,2021-05-25,29284,30272,29240,30048,560433,0.0452568963717954,29400.28151823595,29758.61049301257,-762.8930216135268,-986.778172649888,49.00430043905135,31497.04628231997,27633.75371768003
2021-05-26,212,31110.0,254.0,31110.0,290.0,-0.4338383527776661,-0.4371419647617346,-0.5649921449718031,0.3639104986984834,-0.0238512158221799,0.8679499049398727,-0.7359806511871961,-0.5684437020589881,-0.7369834953731232,0.2783018867924528,2021-05-26,30449,30449,29418,29419,501612,0.0076380326072065,29406.521012157304,29726.266636535176,-702.5663133375092,-929.9358007874122,45.25356452063799,30832.74634517944,27997.45365482056
2021-05-27,257,36091.0,326.0,36091.0,362.0,1.142827304043544,0.7499806553231113,1.541742899662749,-0.001605758927535,0.3701832939635246,0.0236231457634358,-0.2407047745895766,0.056833474763166,-0.1242471822762727,0.2762645914396887,2021-05-27,29196,29553,28836,29196,582463,0.0203753538601334,29336.34734143821,29675.76505210325,-665.0845183823658,-876.9655443064029,43.96867849017696,30501.10536196376,28136.29463803624
